,dhlabid,urn,title,city,timestamp,year,doctype,word,count,positive,negative,sentimentscore,url
301,200272190,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110907_13_36_1,budstikkasoegne,Kristiansand,20110907,2011,digavis,biblioteket,8,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110907_13_36_1?searchText=biblioteket
302,200272190,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110907_13_36_1,budstikkasoegne,Kristiansand,20110907,2011,digavis,biblioteket,8,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110907_13_36_1?searchText=biblioteket
303,200272190,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110907_13_36_1,budstikkasoegne,Kristiansand,20110907,2011,digavis,biblioteket,8,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110907_13_36_1?searchText=biblioteket
304,200272191,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110914_13_37_1,budstikkasoegne,Kristiansand,20110914,2011,digavis,biblioteket,5,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110914_13_37_1?searchText=biblioteket
305,200272191,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110914_13_37_1,budstikkasoegne,Kristiansand,20110914,2011,digavis,biblioteket,5,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110914_13_37_1?searchText=biblioteket
306,200272191,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110914_13_37_1,budstikkasoegne,Kristiansand,20110914,2011,digavis,biblioteket,5,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110914_13_37_1?searchText=biblioteket
307,200272191,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110914_13_37_1,budstikkasoegne,Kristiansand,20110914,2011,digavis,biblioteket,5,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110914_13_37_1?searchText=biblioteket
308,200272191,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110914_13_37_1,budstikkasoegne,Kristiansand,20110914,2011,digavis,biblioteket,5,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110914_13_37_1?searchText=biblioteket
309,200272192,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110921_13_38_1,budstikkasoegne,Kristiansand,20110921,2011,digavis,biblioteket,6,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110921_13_38_1?searchText=biblioteket
310,200272192,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110921_13_38_1,budstikkasoegne,Kristiansand,20110921,2011,digavis,biblioteket,6,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110921_13_38_1?searchText=biblioteket
311,200272192,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110921_13_38_1,budstikkasoegne,Kristiansand,20110921,2011,digavis,biblioteket,6,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110921_13_38_1?searchText=biblioteket
312,200272192,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110921_13_38_1,budstikkasoegne,Kristiansand,20110921,2011,digavis,biblioteket,6,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110921_13_38_1?searchText=biblioteket
313,200272192,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110921_13_38_1,budstikkasoegne,Kristiansand,20110921,2011,digavis,biblioteket,6,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110921_13_38_1?searchText=biblioteket
314,200272192,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110921_13_38_1,budstikkasoegne,Kristiansand,20110921,2011,digavis,biblioteket,6,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110921_13_38_1?searchText=biblioteket
315,200272193,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110928_13_39_1,budstikkasoegne,Kristiansand,20110928,2011,digavis,biblioteket,4,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110928_13_39_1?searchText=biblioteket
316,200272193,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110928_13_39_1,budstikkasoegne,Kristiansand,20110928,2011,digavis,biblioteket,4,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110928_13_39_1?searchText=biblioteket
317,200272193,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110928_13_39_1,budstikkasoegne,Kristiansand,20110928,2011,digavis,biblioteket,4,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110928_13_39_1?searchText=biblioteket
318,200272193,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110928_13_39_1,budstikkasoegne,Kristiansand,20110928,2011,digavis,biblioteket,4,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20110928_13_39_1?searchText=biblioteket
319,200272194,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111005_13_40_1,budstikkasoegne,Kristiansand,20111005,2011,digavis,biblioteket,2,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111005_13_40_1?searchText=biblioteket
320,200272194,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111005_13_40_1,budstikkasoegne,Kristiansand,20111005,2011,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111005_13_40_1?searchText=biblioteket
321,200272195,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111012_13_41_1,budstikkasoegne,Kristiansand,20111012,2011,digavis,biblioteket,2,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111012_13_41_1?searchText=biblioteket
322,200272195,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111012_13_41_1,budstikkasoegne,Kristiansand,20111012,2011,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111012_13_41_1?searchText=biblioteket
323,200272196,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111019_13_42_1,budstikkasoegne,Kristiansand,20111019,2011,digavis,biblioteket,3,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111019_13_42_1?searchText=biblioteket
324,200272196,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111019_13_42_1,budstikkasoegne,Kristiansand,20111019,2011,digavis,biblioteket,3,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111019_13_42_1?searchText=biblioteket
325,200272196,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111019_13_42_1,budstikkasoegne,Kristiansand,20111019,2011,digavis,biblioteket,3,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111019_13_42_1?searchText=biblioteket
326,200272197,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111026_13_43_1,budstikkasoegne,Kristiansand,20111026,2011,digavis,biblioteket,3,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111026_13_43_1?searchText=biblioteket
327,200272197,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111026_13_43_1,budstikkasoegne,Kristiansand,20111026,2011,digavis,biblioteket,3,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111026_13_43_1?searchText=biblioteket
328,200272197,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111026_13_43_1,budstikkasoegne,Kristiansand,20111026,2011,digavis,biblioteket,3,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111026_13_43_1?searchText=biblioteket
329,200272198,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111102_13_44_1,budstikkasoegne,Kristiansand,20111102,2011,digavis,biblioteket,2,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111102_13_44_1?searchText=biblioteket
330,200272198,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111102_13_44_1,budstikkasoegne,Kristiansand,20111102,2011,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111102_13_44_1?searchText=biblioteket
331,200272199,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111109_13_45_1,budstikkasoegne,Kristiansand,20111109,2011,digavis,biblioteket,4,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111109_13_45_1?searchText=biblioteket
332,200272199,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111109_13_45_1,budstikkasoegne,Kristiansand,20111109,2011,digavis,biblioteket,4,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111109_13_45_1?searchText=biblioteket
333,200272199,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111109_13_45_1,budstikkasoegne,Kristiansand,20111109,2011,digavis,biblioteket,4,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111109_13_45_1?searchText=biblioteket
334,200272200,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111116_13_46_1,budstikkasoegne,Kristiansand,20111116,2011,digavis,biblioteket,2,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111116_13_46_1?searchText=biblioteket
335,200272200,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111116_13_46_1,budstikkasoegne,Kristiansand,20111116,2011,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111116_13_46_1?searchText=biblioteket
336,200272201,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111123_13_47_1,budstikkasoegne,Kristiansand,20111123,2011,digavis,biblioteket,3,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111123_13_47_1?searchText=biblioteket
337,200272201,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111123_13_47_1,budstikkasoegne,Kristiansand,20111123,2011,digavis,biblioteket,3,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111123_13_47_1?searchText=biblioteket
338,200272201,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111123_13_47_1,budstikkasoegne,Kristiansand,20111123,2011,digavis,biblioteket,3,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111123_13_47_1?searchText=biblioteket
339,200272202,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111130_13_48_1,budstikkasoegne,Kristiansand,20111130,2011,digavis,biblioteket,2,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111130_13_48_1?searchText=biblioteket
340,200272202,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111130_13_48_1,budstikkasoegne,Kristiansand,20111130,2011,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111130_13_48_1?searchText=biblioteket
341,200272203,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111207_13_49_1,budstikkasoegne,Kristiansand,20111207,2011,digavis,biblioteket,3,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111207_13_49_1?searchText=biblioteket
342,200272203,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111207_13_49_1,budstikkasoegne,Kristiansand,20111207,2011,digavis,biblioteket,3,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111207_13_49_1?searchText=biblioteket
343,200272203,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111207_13_49_1,budstikkasoegne,Kristiansand,20111207,2011,digavis,biblioteket,3,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111207_13_49_1?searchText=biblioteket
344,200272204,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111214_13_50_1,budstikkasoegne,Kristiansand,20111214,2011,digavis,biblioteket,2,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111214_13_50_1?searchText=biblioteket
345,200272204,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111214_13_50_1,budstikkasoegne,Kristiansand,20111214,2011,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111214_13_50_1?searchText=biblioteket
346,200272205,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111221_13_51_1,budstikkasoegne,Kristiansand,20111221,2011,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111221_13_51_1?searchText=biblioteket
347,200272205,URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111221_13_51_1,budstikkasoegne,Kristiansand,20111221,2011,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_budstikkasoegne_null_null_20111221_13_51_1?searchText=biblioteket
348,200881788,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100204_4_5_1,kristiansandavis,Kristiansand,20100204,2010,digavis,biblioteket,1,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100204_4_5_1?searchText=biblioteket
349,200881788,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100204_4_5_1,kristiansandavis,Kristiansand,20100204,2010,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100204_4_5_1?searchText=biblioteket
350,200881796,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100401_4_13_1,kristiansandavis,Kristiansand,20100401,2010,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100401_4_13_1?searchText=biblioteket
351,200881796,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100401_4_13_1,kristiansandavis,Kristiansand,20100401,2010,digavis,biblioteket,1,3,2,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100401_4_13_1?searchText=biblioteket
352,200881798,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100415_4_15_1,kristiansandavis,Kristiansand,20100415,2010,digavis,biblioteket,2,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100415_4_15_1?searchText=biblioteket
353,200881798,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100415_4_15_1,kristiansandavis,Kristiansand,20100415,2010,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100415_4_15_1?searchText=biblioteket
354,200881799,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100422_4_16_1,kristiansandavis,Kristiansand,20100422,2010,digavis,biblioteket,2,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100422_4_16_1?searchText=biblioteket
355,200881799,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100422_4_16_1,kristiansandavis,Kristiansand,20100422,2010,digavis,biblioteket,2,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100422_4_16_1?searchText=biblioteket
356,200881799,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100422_4_16_1,kristiansandavis,Kristiansand,20100422,2010,digavis,biblioteket,2,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100422_4_16_1?searchText=biblioteket
357,200881801,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100506_4_18_1,kristiansandavis,Kristiansand,20100506,2010,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100506_4_18_1?searchText=biblioteket
358,200881801,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100506_4_18_1,kristiansandavis,Kristiansand,20100506,2010,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100506_4_18_1?searchText=biblioteket
359,200881801,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100506_4_18_1,kristiansandavis,Kristiansand,20100506,2010,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100506_4_18_1?searchText=biblioteket
360,200881803,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1,kristiansandavis,Kristiansand,20100520,2010,digavis,biblioteket,9,3,2,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1?searchText=biblioteket
361,200881803,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1,kristiansandavis,Kristiansand,20100520,2010,digavis,biblioteket,9,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1?searchText=biblioteket
362,200881803,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1,kristiansandavis,Kristiansand,20100520,2010,digavis,biblioteket,9,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1?searchText=biblioteket
363,200881803,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1,kristiansandavis,Kristiansand,20100520,2010,digavis,biblioteket,9,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1?searchText=biblioteket
364,200881803,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1,kristiansandavis,Kristiansand,20100520,2010,digavis,biblioteket,9,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1?searchText=biblioteket
365,200881803,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1,kristiansandavis,Kristiansand,20100520,2010,digavis,biblioteket,9,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1?searchText=biblioteket
366,200881803,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1,kristiansandavis,Kristiansand,20100520,2010,digavis,biblioteket,9,0,3,-3,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1?searchText=biblioteket
367,200881803,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1,kristiansandavis,Kristiansand,20100520,2010,digavis,biblioteket,9,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1?searchText=biblioteket
368,200881803,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1,kristiansandavis,Kristiansand,20100520,2010,digavis,biblioteket,9,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1?searchText=biblioteket
369,200881803,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1,kristiansandavis,Kristiansand,20100520,2010,digavis,biblioteket,9,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1?searchText=biblioteket
370,200881803,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1,kristiansandavis,Kristiansand,20100520,2010,digavis,biblioteket,9,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100520_4_20_1?searchText=biblioteket
371,200881804,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100527_4_21_1,kristiansandavis,Kristiansand,20100527,2010,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100527_4_21_1?searchText=biblioteket
372,200881804,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100527_4_21_1,kristiansandavis,Kristiansand,20100527,2010,digavis,biblioteket,1,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100527_4_21_1?searchText=biblioteket
373,200881805,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100603_4_22_1,kristiansandavis,Kristiansand,20100603,2010,digavis,biblioteket,1,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100603_4_22_1?searchText=biblioteket
374,200881806,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100610_4_23_1,kristiansandavis,Kristiansand,20100610,2010,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100610_4_23_1?searchText=biblioteket
375,200881806,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100610_4_23_1,kristiansandavis,Kristiansand,20100610,2010,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100610_4_23_1?searchText=biblioteket
376,200881812,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100722_4_29_1,kristiansandavis,Kristiansand,20100722,2010,digavis,biblioteket,5,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100722_4_29_1?searchText=biblioteket
377,200881812,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100722_4_29_1,kristiansandavis,Kristiansand,20100722,2010,digavis,biblioteket,5,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_kristiansandavis_null_null_20100722_4_29_1?searchText=biblioteket
