,dhlabid,urn,title,city,timestamp,year,doctype,word,count,positive,negative,sentimentscore
158,200881938,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20130117_7_3_1,kristiansandavis,Kristiansand,20130117,2013,digavis,biblioteket,1,2,0,2
159,200881941,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20130207_7_6_1,kristiansandavis,Kristiansand,20130207,2013,digavis,biblioteket,1,2,1,1
160,200881943,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20130221_7_8_1,kristiansandavis,Kristiansand,20130221,2013,digavis,biblioteket,5,3,5,-2
161,200881946,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20130314_7_11_1,kristiansandavis,Kristiansand,20130314,2013,digavis,biblioteket,1,0,0,0
162,200881949,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20130404_7_14_1,kristiansandavis,Kristiansand,20130404,2013,digavis,biblioteket,1,0,0,0
163,200881950,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20130411_7_15_1,kristiansandavis,Kristiansand,20130411,2013,digavis,biblioteket,4,6,1,5
164,200881952,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20130425_7_17_1,kristiansandavis,Kristiansand,20130425,2013,digavis,biblioteket,1,2,2,0
165,200881953,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20130502_7_18_1,kristiansandavis,Kristiansand,20130502,2013,digavis,biblioteket,1,2,0,2
166,200881955,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20130516_7_20_1,kristiansandavis,Kristiansand,20130516,2013,digavis,biblioteket,1,2,3,-1
167,200881960,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20130620_7_25_1,kristiansandavis,Kristiansand,20130620,2013,digavis,biblioteket,5,2,3,-1
168,200881962,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20130703_7_27_1,kristiansandavis,Kristiansand,20130703,2013,digavis,biblioteket,5,6,1,5
169,200881967,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20130829_7_35_1,kristiansandavis,Kristiansand,20130829,2013,digavis,biblioteket,1,0,2,-2
170,200881973,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20131010_7_41_1,kristiansandavis,Kristiansand,20131010,2013,digavis,biblioteket,1,1,0,1
171,200881974,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20131017_7_42_1,kristiansandavis,Kristiansand,20131017,2013,digavis,biblioteket,9,8,9,-1
172,200881976,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20131031_7_44_1,kristiansandavis,Kristiansand,20131031,2013,digavis,biblioteket,2,1,2,-1
173,200881977,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20131107_7_45_1,kristiansandavis,Kristiansand,20131107,2013,digavis,biblioteket,3,4,2,2
174,200881980,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20131128_7_48_1,kristiansandavis,Kristiansand,20131128,2013,digavis,biblioteket,2,2,0,2
175,201310897,URN:NBN:no-nb_digavis_oestsida_null_null_20021204_1_8_1,oestsida,Kristiansand,20021204,2002,digavis,biblioteket,1,3,2,1
176,201310916,URN:NBN:no-nb_digavis_oestsida_null_null_20040211_3_3_1,oestsida,Kristiansand,20040211,2004,digavis,biblioteket,4,7,2,5
177,201310918,URN:NBN:no-nb_digavis_oestsida_null_null_20040310_3_5_1,oestsida,Kristiansand,20040310,2004,digavis,biblioteket,6,9,5,4
178,201310946,URN:NBN:no-nb_digavis_oestsida_null_null_20050914_1_16_1,oestsida,Kristiansand,20050914,2005,digavis,biblioteket,1,0,1,-1
179,201600891,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20180418_2_11_1,sorlandsavisenkr,Kristiansand,20180418,2018,digavis,biblioteket,1,0,0,0
180,201600892,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20180502_2_13_1,sorlandsavisenkr,Kristiansand,20180502,2018,digavis,biblioteket,1,1,0,1
181,201600907,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20181010_2_36_1,sorlandsavisenkr,Kristiansand,20181010,2018,digavis,biblioteket,2,4,1,3
182,201600919,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20190123_3_4_1,sorlandsavisenkr,Kristiansand,20190123,2019,digavis,biblioteket,1,4,1,3
183,201600921,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20190206_3_6_1,sorlandsavisenkr,Kristiansand,20190206,2019,digavis,biblioteket,6,6,6,0
184,201600926,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20191010_3_0_1,sorlandsavisenkr,Kristiansand,20191010,2019,digavis,biblioteket,1,0,0,0
185,201600930,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20191121_3_0_1,sorlandsavisenkr,Kristiansand,20191121,2019,digavis,biblioteket,1,2,0,2
186,201936433,URN:NBN:no-nb_digavis_vestsida_null_null_20061031_1_4_1,vestsida,Kristiansand,20061031,2006,digavis,biblioteket,2,0,1,-1
187,201936441,URN:NBN:no-nb_digavis_vestsida_null_null_20070529_2_10_1,vestsida,Kristiansand,20070529,2007,digavis,biblioteket,1,0,0,0
188,202473071,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20140102_8_1_1,kristiansandavis,Kristiansand,20140102,2014,digavis,biblioteket,1,1,1,0
189,202473072,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20140109_8_2_1,kristiansandavis,Kristiansand,20140109,2014,digavis,biblioteket,3,5,1,4
190,202473074,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20140130_8_5_1,kristiansandavis,Kristiansand,20140130,2014,digavis,biblioteket,1,2,2,0
191,202473078,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20140227_8_9_1,kristiansandavis,Kristiansand,20140227,2014,digavis,biblioteket,4,4,0,4
192,202473084,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20140415_8_16_1,kristiansandavis,Kristiansand,20140415,2014,digavis,biblioteket,1,1,1,0
193,202473092,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20140612_8_24_1,kristiansandavis,Kristiansand,20140612,2014,digavis,biblioteket,1,2,3,-1
194,202473094,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20140626_8_26_1,kristiansandavis,Kristiansand,20140626,2014,digavis,biblioteket,2,2,2,0
195,202473101,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20140814_8_33_1,kristiansandavis,Kristiansand,20140814,2014,digavis,biblioteket,2,2,8,-6
196,202473102,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20140821_8_34_1,kristiansandavis,Kristiansand,20140821,2014,digavis,biblioteket,1,0,1,-1
197,202473103,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20140828_8_35_1,kristiansandavis,Kristiansand,20140828,2014,digavis,biblioteket,3,3,5,-2
198,202473106,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20140918_8_38_1,kristiansandavis,Kristiansand,20140918,2014,digavis,biblioteket,1,0,0,0
199,202473111,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20141030_8_44_1,kristiansandavis,Kristiansand,20141030,2014,digavis,biblioteket,1,0,0,0
200,202473113,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20141120_8_47_1,kristiansandavis,Kristiansand,20141120,2014,digavis,biblioteket,3,3,1,2
201,202473114,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20141127_8_48_1,kristiansandavis,Kristiansand,20141127,2014,digavis,biblioteket,3,3,1,2
202,202473115,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20141204_8_49_1,kristiansandavis,Kristiansand,20141204,2014,digavis,biblioteket,2,2,2,0
203,202473117,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20141218_8_51_1,kristiansandavis,Kristiansand,20141218,2014,digavis,biblioteket,8,7,8,-1
204,202473118,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20141230_8_52_1,kristiansandavis,Kristiansand,20141230,2014,digavis,biblioteket,8,14,6,8
205,202473124,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150212_7_6_1,kristiansandavis,Kristiansand,20150212,2015,digavis,biblioteket,3,6,2,4
206,202473126,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150226_7_8_1,kristiansandavis,Kristiansand,20150226,2015,digavis,biblioteket,2,0,0,0
207,202473127,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150305_7_9_1,kristiansandavis,Kristiansand,20150305,2015,digavis,biblioteket,2,0,0,0
208,202473129,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150319_7_11_1,kristiansandavis,Kristiansand,20150319,2015,digavis,biblioteket,1,1,0,1
209,202473130,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150326_7_12_1,kristiansandavis,Kristiansand,20150326,2015,digavis,biblioteket,2,4,1,3
210,202473132,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150409_7_15_1,kristiansandavis,Kristiansand,20150409,2015,digavis,biblioteket,3,4,2,2
211,202473136,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150513_7_19_1,kristiansandavis,Kristiansand,20150513,2015,digavis,biblioteket,1,0,1,-1
212,202473140,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150611_7_23_1,kristiansandavis,Kristiansand,20150611,2015,digavis,biblioteket,1,0,1,-1
213,202473141,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150618_7_25_1,kristiansandavis,Kristiansand,20150618,2015,digavis,biblioteket,1,0,0,0
214,202473148,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150813_7_33_1,kristiansandavis,Kristiansand,20150813,2015,digavis,biblioteket,2,1,2,-1
215,202473150,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150827_7_35_1,kristiansandavis,Kristiansand,20150827,2015,digavis,biblioteket,1,1,1,0
216,202473152,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150910_7_37_1,kristiansandavis,Kristiansand,20150910,2015,digavis,biblioteket,4,6,3,3
217,202473153,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150917_7_38_1,kristiansandavis,Kristiansand,20150917,2015,digavis,biblioteket,2,3,4,-1
218,202473154,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20150924_7_39_1,kristiansandavis,Kristiansand,20150924,2015,digavis,biblioteket,5,5,1,4
219,202473156,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20151008_7_41_1,kristiansandavis,Kristiansand,20151008,2015,digavis,biblioteket,1,0,0,0
220,202473157,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20151015_7_42_1,kristiansandavis,Kristiansand,20151015,2015,digavis,biblioteket,1,0,0,0
221,202473158,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20151029_7_44_1,kristiansandavis,Kristiansand,20151029,2015,digavis,biblioteket,3,8,1,7
222,202473159,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20151105_7_45_1,kristiansandavis,Kristiansand,20151105,2015,digavis,biblioteket,1,2,0,2
223,202473160,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20151112_7_46_1,kristiansandavis,Kristiansand,20151112,2015,digavis,biblioteket,2,3,6,-3
224,202473164,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20151210_7_50_1,kristiansandavis,Kristiansand,20151210,2015,digavis,biblioteket,1,1,2,-1
225,202473165,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20151217_7_51_1,kristiansandavis,Kristiansand,20151217,2015,digavis,biblioteket,1,0,0,0
226,202473170,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160204_9_5_1,kristiansandavis,Kristiansand,20160204,2016,digavis,biblioteket,2,1,1,0
227,202473175,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160310_9_10_1,kristiansandavis,Kristiansand,20160310,2016,digavis,biblioteket,2,3,0,3
228,202473176,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160317_9_11_1,kristiansandavis,Kristiansand,20160317,2016,digavis,biblioteket,1,0,0,0
229,202473178,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160331_9_13_1,kristiansandavis,Kristiansand,20160331,2016,digavis,biblioteket,1,0,1,-1
230,202473181,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160421_9_16_1,kristiansandavis,Kristiansand,20160421,2016,digavis,biblioteket,1,0,1,-1
231,202473183,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160504_9_18_1,kristiansandavis,Kristiansand,20160504,2016,digavis,biblioteket,2,0,0,0
232,202473185,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160519_9_20_1,kristiansandavis,Kristiansand,20160519,2016,digavis,biblioteket,2,3,1,2
233,202473190,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160623_9_25_1,kristiansandavis,Kristiansand,20160623,2016,digavis,biblioteket,2,1,2,-1
234,202473191,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160707_9_27_1,kristiansandavis,Kristiansand,20160707,2016,digavis,biblioteket,1,1,3,-2
235,202473192,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160714_9_28_1,kristiansandavis,Kristiansand,20160714,2016,digavis,biblioteket,1,1,1,0
236,202473194,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160728_9_30_1,kristiansandavis,Kristiansand,20160728,2016,digavis,biblioteket,3,2,3,-1
237,202473197,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160818_9_33_1,kristiansandavis,Kristiansand,20160818,2016,digavis,biblioteket,1,1,0,1
238,202473199,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160908_9_36_1,kristiansandavis,Kristiansand,20160908,2016,digavis,biblioteket,1,1,0,1
239,202473202,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20160929_9_39_1,kristiansandavis,Kristiansand,20160929,2016,digavis,biblioteket,1,1,0,1
240,202473204,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20161013_9_41_1,kristiansandavis,Kristiansand,20161013,2016,digavis,biblioteket,1,1,0,1
241,202473205,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20161020_9_42_1,kristiansandavis,Kristiansand,20161020,2016,digavis,biblioteket,2,5,1,4
242,202473206,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20161027_9_43_1,kristiansandavis,Kristiansand,20161027,2016,digavis,biblioteket,2,1,2,-1
243,202473207,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20161103_9_44_1,kristiansandavis,Kristiansand,20161103,2016,digavis,biblioteket,1,4,1,3
244,202473208,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20161110_9_45_1,kristiansandavis,Kristiansand,20161110,2016,digavis,biblioteket,1,2,1,1
245,202473210,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20161124_9_47_1,kristiansandavis,Kristiansand,20161124,2016,digavis,biblioteket,2,2,2,0
246,202473211,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20161201_9_48_1,kristiansandavis,Kristiansand,20161201,2016,digavis,biblioteket,1,0,0,0
247,202473212,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20161208_9_49_1,kristiansandavis,Kristiansand,20161208,2016,digavis,biblioteket,1,1,1,0
248,202473213,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170105_10_1_1,kristiansandavis,Kristiansand,20170105,2017,digavis,biblioteket,1,1,1,0
249,202473214,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170112_10_2_1,kristiansandavis,Kristiansand,20170112,2017,digavis,biblioteket,1,0,1,-1
250,202473215,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170119_10_3_1,kristiansandavis,Kristiansand,20170119,2017,digavis,biblioteket,3,1,2,-1
251,202473216,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170126_10_4_1,kristiansandavis,Kristiansand,20170126,2017,digavis,biblioteket,1,0,1,-1
252,202473221,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170309_10_10_1,kristiansandavis,Kristiansand,20170309,2017,digavis,biblioteket,1,0,1,-1
253,202473223,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170323_10_12_1,kristiansandavis,Kristiansand,20170323,2017,digavis,biblioteket,3,7,4,3
254,202473224,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170330_10_13_1,kristiansandavis,Kristiansand,20170330,2017,digavis,biblioteket,2,3,2,1
255,202473226,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170412_10_15_1,kristiansandavis,Kristiansand,20170412,2017,digavis,biblioteket,1,0,0,0
256,202473229,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170504_10_18_1,kristiansandavis,Kristiansand,20170504,2017,digavis,biblioteket,1,1,0,1
257,202473230,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170511_10_19_1,kristiansandavis,Kristiansand,20170511,2017,digavis,biblioteket,1,0,0,0
258,202473236,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170622_10_25_1,kristiansandavis,Kristiansand,20170622,2017,digavis,biblioteket,5,5,5,0
259,202473238,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170706_10_27_1,kristiansandavis,Kristiansand,20170706,2017,digavis,biblioteket,1,0,1,-1
260,202473240,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170720_10_29_1,kristiansandavis,Kristiansand,20170720,2017,digavis,biblioteket,1,2,1,1
261,202473243,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170810_10_32_1,kristiansandavis,Kristiansand,20170810,2017,digavis,biblioteket,2,0,1,-1
262,202473245,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170824_10_34_1,kristiansandavis,Kristiansand,20170824,2017,digavis,biblioteket,4,7,2,5
263,202473250,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20170928_10_39_1,kristiansandavis,Kristiansand,20170928,2017,digavis,biblioteket,6,11,4,7
264,202473251,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20171005_10_40_1,kristiansandavis,Kristiansand,20171005,2017,digavis,biblioteket,1,0,0,0
265,202473252,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20171012_10_41_1,kristiansandavis,Kristiansand,20171012,2017,digavis,biblioteket,3,8,8,0
266,202473253,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20171019_10_42_1,kristiansandavis,Kristiansand,20171019,2017,digavis,biblioteket,1,3,1,2
267,202473254,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20171026_10_43_1,kristiansandavis,Kristiansand,20171026,2017,digavis,biblioteket,1,0,0,0
268,202473257,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20171123_10_47_1,kristiansandavis,Kristiansand,20171123,2017,digavis,biblioteket,2,2,3,-1
269,202792878,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20190213_3_7_1,sorlandsavisenkr,Kristiansand,20190213,2019,digavis,biblioteket,1,0,0,0
270,202792879,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20190228_3_0_1,sorlandsavisenkr,Kristiansand,20190228,2019,digavis,biblioteket,1,2,0,2
271,202792888,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20190912_3_0_1,sorlandsavisenkr,Kristiansand,20190912,2019,digavis,biblioteket,1,0,2,-2
272,202792893,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20200312_4_0_1,sorlandsavisenkr,Kristiansand,20200312,2020,digavis,biblioteket,1,2,3,-1
273,202792894,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20200402_4_0_1,sorlandsavisenkr,Kristiansand,20200402,2020,digavis,biblioteket,1,3,1,2
274,202792897,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20200522_4_0_1,sorlandsavisenkr,Kristiansand,20200522,2020,digavis,biblioteket,1,1,0,1
275,202792900,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20200627_4_4_1,sorlandsavisenkr,Kristiansand,20200627,2020,digavis,biblioteket,1,2,0,2
276,202792905,URN:NBN:no-nb_digavis_sorlandsavisenkr_null_null_20201001_4_18_1,sorlandsavisenkr,Kristiansand,20201001,2020,digavis,biblioteket,1,0,0,0
277,203139294,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20090122_3_3_1,kristiansandavis,Kristiansand,20090122,2009,digavis,biblioteket,4,2,6,-4
278,203139304,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20090402_3_13_1,kristiansandavis,Kristiansand,20090402,2009,digavis,biblioteket,3,5,2,3
279,203139307,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20090430_3_16_1,kristiansandavis,Kristiansand,20090430,2009,digavis,biblioteket,2,1,0,1
280,203139326,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20090917_3_36_1,kristiansandavis,Kristiansand,20090917,2009,digavis,biblioteket,1,2,3,-1
281,203139328,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20091001_3_38_1,kristiansandavis,Kristiansand,20091001,2009,digavis,biblioteket,15,16,18,-2
282,203139331,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20091022_3_41_1,kristiansandavis,Kristiansand,20091022,2009,digavis,biblioteket,8,12,12,0
283,203139335,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20091119_3_45_1,kristiansandavis,Kristiansand,20091119,2009,digavis,biblioteket,1,0,2,-2
284,203139338,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20091210_3_48_1,kristiansandavis,Kristiansand,20091210,2009,digavis,biblioteket,3,0,8,-8
285,203139341,URN:NBN:no-nb_digavis_kristiansandavis_null_null_20091231_4_51_1,kristiansandavis,Kristiansand,20091231,2009,digavis,biblioteket,1,3,1,2
286,203309209,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20210319_147_66_1,faedrelandsvennen,Kristiansand,20210319,2021,digavis,biblioteket,1,2,0,2
287,203309215,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20210326_147_72_1,faedrelandsvennen,Kristiansand,20210326,2021,digavis,biblioteket,1,0,1,-1
288,203309221,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20210408_147_80_1,faedrelandsvennen,Kristiansand,20210408,2021,digavis,biblioteket,1,3,2,1
289,203309228,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20210416_147_87_1,faedrelandsvennen,Kristiansand,20210416,2021,digavis,biblioteket,1,1,1,0
290,203309234,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20210423_147_93_1,faedrelandsvennen,Kristiansand,20210423,2021,digavis,biblioteket,1,0,0,0
291,203309238,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20210428_147_97_1,faedrelandsvennen,Kristiansand,20210428,2021,digavis,biblioteket,1,2,0,2
292,203309249,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20210512_147_108_1,faedrelandsvennen,Kristiansand,20210512,2021,digavis,biblioteket,1,0,1,-1
293,202180058,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20190504_145_102_1,faedrelandsvennen,Kristiansand,20190504,2019,digavis,biblioteket,1,2,1,1
294,202180077,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20190528_145_121_1,faedrelandsvennen,Kristiansand,20190528,2019,digavis,biblioteket,1,0,1,-1
295,202180079,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20190531_145_123_1,faedrelandsvennen,Kristiansand,20190531,2019,digavis,biblioteket,1,2,3,-1
296,202180080,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20190601_145_124_1,faedrelandsvennen,Kristiansand,20190601,2019,digavis,biblioteket,1,0,1,-1
297,202180090,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20190614_145_134_1,faedrelandsvennen,Kristiansand,20190614,2019,digavis,biblioteket,2,4,1,3
298,202180091,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20190615_145_135_1,faedrelandsvennen,Kristiansand,20190615,2019,digavis,biblioteket,2,0,4,-4
